RecordID,CertificateNumber,BusinessName,InspectionDate,InspectionResult,Industry,Borough,BuildingNumber,Street,Street2,UnitType,Unit,Description,City,State,Zip,Longitude,Latitude
5677-2016-CMPL,9341445,BK BT VENTURE LLC,2016-06-11T00:00:00Z,No Evidence of Activity,Sidewalk Cafe - 013,Brooklyn,261,METROPOLITAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.95854186,40.71476396
29317-2017-ENFO,9380908,NEW SABA DELI & GROCERY INC.,2017-04-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,382,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11205,-73.97070419,40.69315816
11422-2017-ENFO,9373601,JULINA INC.,2017-02-07T00:00:00Z,No Evidence of Activity,Sidewalk Cafe - 013,Brooklyn,767,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11217,-73.97393078,40.68611586
18424-2016-ENFO,3052833,JOJO GOODS CORPORATION,2016-03-17T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,510,AVENUE U,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96647897,40.59771538
72549-2017-ENFO,9404637,"BUCKWHEAT AND ALFALFA, INC.",2017-11-30T00:00:00Z,No Violation Issued,Sidewalk Cafe - 013,Manhattan,182,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10011,-74.00013352,40.74301496
25484-2018-ENFO,3082913,FANTASTIC DELI GROCERY CORP,2018-05-02T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,925,MARCY AVE,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.94641586,40.68139082
29468-2016-ENFO,70039050,"CLASSIC DELI AND GROCERY 1, CORP.",2016-05-19T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Queens,5246,69TH ST,NA,NA,NA,NA,MASPETH,NY,11378,-73.89587449,40.73232648
44231-2018-ENFO,9435728,"RAYMOURS FURNITURE COMPANY, INC.",2018-08-30T00:00:00Z,No Violation Issued,Furniture Sales - 242,Manhattan,100,W 125TH ST,NA,NA,NA,NA,NEW YORK,NY,10027,-73.9457469,40.80787681
44820-2016-ENFO,5399867,"MAKSUMOV, ARON",2016-07-01T00:00:00Z,Violation Issued,Secondhand Dealer [General] - 006,Manhattan,28,E 23RD ST,NA,NA,NA,NA,NEW YORK,NY,10010,-73.98764035,40.74071969
39554-2017-ENFO,9386522,"PAI'S INTERNATIONAL TRADE, INC.",2017-07-06T00:00:00Z,No Evidence of Activity,Secondhand Dealer [General] - 006,Brooklyn,376,BEDFORD AVE,NA,NA,NA,NA,BROOKLYN,NY,11249,-73.96318257,40.71154044
42810-2016-ENFO,9341903,URBAN RUSTIC LLC,2016-06-21T00:00:00Z,No Violation Issued,Sidewalk Cafe - 013,Brooklyn,318,GRAND ST,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.95661335,40.71267449
35760-2016-ENFO,9340372,FOOT LOCKER,2016-05-24T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Queens,16415,JAMAICA AVE,NA,NA,NA,NA,JAMAICA,NY,11432,-73.79549433,40.70523286
70081-2017-ENFO,50081807,145 DELI & GROCERY INC,2017-11-18T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,1717,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10031,-73.94770208,40.82508711
30460-2018-ENFO,3084102,LEADING FOODS INC.,2018-06-11T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,1310,E 18TH ST,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.95712516,40.61796611
56549-2016-ENFO,9354638,PARK CANDY & GROCERY INC.,2016-08-31T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,297A,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11205,NA,NA
27139-2017-ENFO,3069790,21 TARA CORP,2017-04-20T00:00:00Z,Pass,Misc Non-Food Retail - 817,Brooklyn,388,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11205,-73.97046619,40.69314987
13429-2016-ENFO,9323542,VIA QUADRONNO CAFE LLC,2016-02-11T00:00:00Z,No Evidence of Activity,Stoop Line Stand - 033,Manhattan,25,E 73RD ST,NA,NA,NA,NA,NEW YORK,NY,10021,-73.96544858,40.77268871
25429-2017-ENFO,50077259,M & S FOOD CORP.,2017-04-28T00:00:00Z,No Evidence of Activity,Cigarette Retail Dealer - 127,Manhattan,2482,ADAM CLAYTON POWELL JR BLVD,NA,NA,NA,NA,NEW YORK,NY,10030,-73.93943135,40.82116635
58085-2017-ENFO,9399354,MADHUBON USA INC.,2017-09-11T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Queens,3404,BROADWAY,NA,NA,NA,NA,ASTORIA,NY,11106,-73.92285979,40.7607751
25478-2017-ENFO,5412271,SWEET HARVEST FOOD CORP.,2017-04-12T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,2279,86TH ST,NA,NA,NA,NA,BROOKLYN,NY,11214,-73.99196236,40.60081337
28272-2016-ENFO,3052889,BOLLA OPERATING CORP.,2016-04-29T00:00:00Z,Pass,Misc Non-Food Retail - 817,Brooklyn,463,CONDUIT BLVD,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.87187265,40.67793942
32439-2016-ENFO,9334096,H&H GROCERY INC.,2016-05-12T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,146,HIGHLAWN AVE,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.98066861,40.60326587
63-2017-UNIT,9415419,TAXI TOURS INC,2018-04-23T00:00:00Z,Pass,Sightseeing Bus - 078,Manhattan,723,7TH AVE,NA,NA,NA,NA,NEW YORK,NY,10019,-73.98510191,40.74767459
14547-2016-ENFO,9326031,CROWN RX INC,2016-02-26T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Brooklyn,376,UTICA AVE,NA,NA,NA,NA,BROOKLYN,NY,11213,-73.93144438,40.66548238
70732-2017-ENFO,40003104,JASHILL MART INC,2017-11-21T00:00:00Z,Pass,Gas Station-Retail - 815,Queens,16501,HILLSIDE AVE,NA,NA,NA,NA,JAMAICA,NY,11432,-73.79770413,40.70917002
30976-2018-ENFO,5430808,DUANE READE,2018-06-19T00:00:00Z,Violation Issued,Drug Store Retail - 810,Queens,4002,BROADWAY,NA,NA,NA,NA,ASTORIA,NY,11103,-73.9188733,40.75890593
45524-2016-ENFO,9344608,ANNICE WONG-CATO,2016-07-08T00:00:00Z,No Violation Issued,Laundry - 064,Brooklyn,1502,AVENUE H,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.96223323,40.62996813
8120-2018-ENFO,9413740,A PLUS A GROCERY INC,2018-02-05T00:00:00Z,No Evidence of Activity,Cigarette Retail Dealer - 127,Queens,13344,37TH AVE,NA,NA,NA,NA,FLUSHING,NY,11354,-73.83342855,40.76068599
41503-2017-ENFO,3070720,EMILY J. DELI INC.,2017-06-20T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,99,MORGAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11237,-73.93216605,40.70727745
7543-2017-ENFO,9361355,ALEXLI TELAR CORP,2017-01-30T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,503,W 141ST ST,NA,NA,NA,NA,NEW YORK,NY,10031,-73.94973444,40.8228099
50180-2017-ENFO,50079737,DOMANDS DELI OF CASTLE HILL INC.,2017-08-07T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Bronx,1301,CASTLE HILL AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.85189481,40.83427002
22619-2016-ENFO,3047689,"RITE AID OF NEW YORK, INC.",2016-04-05T00:00:00Z,Pass,Drug Store Retail - 810,Queens,10230,ATLANTIC AVE,NA,NA,NA,NA,OZONE PARK,NY,11416,-73.84251548,40.68994706
2637-2016-ENFO,5391365,JIMMY FINEST DELI CORP,2016-01-09T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,4501,CHURCH AVE,NA,NA,NA,NA,BROOKLYN,NY,11203,-73.93506255,40.65153002
25265-2016-ENFO,9338172,"CON ARTIST COLLECTIVE, INC",2016-04-08T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Manhattan,119,LUDLOW ST,NA,NA,NA,NA,NEW YORK,NY,10002,-73.9886183,40.71958517
40727-2016-ENFO,9339361,"FARUQUE, MOHAMMAD O.",2016-06-16T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,NA,8 AVENUE,WEST   53 STREET,NA,NA,NEC,NEW YORK,NY,10019,-73.98473362,40.76417046
80345-2016-ENFO,9358949,NEW MARGARITA GROCERY INC.,2016-12-14T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Queens,2301,ASTORIA BLVD,NA,NA,NA,NA,ASTORIA,NY,11102,-73.92420099,40.77171928
34765-2018-ENFO,5427209,"TONGLE FASHION, INC.",2018-07-11T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Brooklyn,5109,8TH AVE,NA,STE,1,NA,BROOKLYN,NY,11220,-74.00440675,40.64043463
21269-2017-ENFO,5404700,"HEALTH & HARMONY, INC.",2017-04-03T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,470,HUDSON ST,NA,NA,NA,NA,NEW YORK,NY,10014,-74.0065705,40.73192872
9825-2018-ENFO,5424949,S & J AUTO SERVICE CENTER LLC,2018-02-14T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Brooklyn,1302,65TH ST,NA,NA,NA,NA,BROOKLYN,NY,11219,-74.00116719,40.62575833
11523-2017-ENFO,9372922,MYTH OF CREATION LLC,2017-02-08T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,421,GRAHAM AVE,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.94490409,40.71762926
50055-2016-ENFO,9353099,ELIM TRADING CORP.,2016-07-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,9718,63RD RD,NA,NA,NA,NA,REGO PARK,NY,11374,-73.86039027,40.73114437
34945-2016-ENFO,9288990,ICELL HOLDINGS INC,2016-05-13T00:00:00Z,No Violation Issued,Electronic Store - 001,Bronx,327,E FORDHAM RD,NA,NA,NA,NA,BRONX,NY,10458,-73.89358558,40.86193601
1247-UNIT,10006312,"DOLPHIN TRANSMISSIONS, INC.",2016-04-27T00:00:00Z,Pass,Tow Truck Company - 124,Brooklyn,8501,FLATLANDS AVE,NA,NA,NA,NA,BROOKLYN,NY,11236,-73.90951897,40.63795077
12592-2016-ENFO,9322663,QUALITY LEASING & COLISION,2016-02-11T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,4509,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.97832988,40.63018913
8379-2018-ENFO,9409287,KHIM'S ORGANIC II INC.,2018-02-07T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,536,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11205,-73.96326454,40.69370773
18750-2017-ENFO,40002909,INWOOD AUTO SERVICE CORP,2017-03-17T00:00:00Z,Pass,Gas Station-Retail - 815,Manhattan,4880,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10034,-73.9228196,40.86710833
9344-2018-ENFO,9407213,NAMDOR INC.,2018-02-07T00:00:00Z,No Evidence of Activity,Cigarette Retail Dealer - 127,Manhattan,1208,1ST AVE,NA,NA,NA,NA,NEW YORK,NY,10065,-73.95908185,40.7635631
36829-2017-ENFO,9368726,MARLENE LESLIE,2017-06-05T00:00:00Z,Out of Business,Salons And Barbershop - 841,Bronx,1280,PUGSLEY AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.85761785,40.83310249
26337-2018-ENFO,3083940,IMPULSE BOUTIQUE INC,2018-05-16T00:00:00Z,Pass,Wearing Apparel - 450,Brooklyn,3071,BRIGHTON 3RD ST,NA,NA,NA,NA,BROOKLYN,NY,11235,-73.96434003,40.5774581
69932-2016-ENFO,50074316,99-22 DELI CORP,2016-10-29T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,9922,NORTHERN BLVD,NA,NA,NA,NA,CORONA,NY,11368,-73.8691898,40.75725181
9996-2017-ENFO,50075256,"WHITESTONE AUTO CENTER, INC.",2017-02-12T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,15065,CROSS ISLAND PKWY,NA,NA,NA,NA,WHITESTONE,NY,11357,-73.81118581,40.78724551
6380-UNIT,9412954,"GRAY LINE NEW YORK TOURS, INC.",2017-12-11T00:00:00Z,Pass,Sightseeing Bus - 078,Brooklyn,43,2ND AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.9921482,40.6740635
45976-2017-ENFO,5415931,HORMEDO PENA,2017-07-13T00:00:00Z,Violation Issued,Salons And Barbershop - 841,Brooklyn,467,WILSON AVE,NA,STE,A,NA,BROOKLYN,NY,11221,-73.91202632,40.69292241
14172-2016-ENFO,9322826,"LIN'S HOUSEWARE, INC.",2016-02-24T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,2267,86TH ST,NA,NA,NA,NA,BROOKLYN,NY,11214,-73.99211719,40.60090945
35348-2018-ENFO,5427808,"YOUR DISCOUNT STORE, INC.",2018-07-12T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,876,GERARD AVE,NA,NA,NA,NA,BRONX,NY,10452,-73.92473689,40.82783284
61462-2016-ENFO,80023247,WYCKOFF DELI CORP,2016-09-14T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Queens,1034,WYCKOFF AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.90368195,40.69536406
48009-2016-ENFO,9353031,SPRINT SPECTRUM L.P.,2016-07-19T00:00:00Z,Warning,Air Condtioning Law - 899,Queens,13657,ROOSEVELT AVE,NA,NA,NA,NA,FLUSHING,NY,11354,-73.82826105,40.76004437
53845-2017-ENFO,5419106,230 JC DELI GROCERY INC.,2017-08-22T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,230,E 174TH ST,NA,NA,NA,NA,BRONX,NY,10457,-73.90742697,40.84471944
34592-2016-ENFO,50068821,LINDEN CONVENIENCE CORP,2016-05-21T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,18907,LINDEN BLVD,NA,NA,NA,NA,SAINT ALBANS,NY,11412,-73.7621404,40.69173858
9005-2017-ENFO,80022224,"WALGREEN EASTERN CO., INC.",2017-02-02T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,6628,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.99126869,40.61807533
64794-2016-ENFO,9288239,"NEW CLEAN CITY, INC.",2016-09-23T00:00:00Z,No Violation Issued,Laundry - 064,Bronx,2200,GRAND CONCOURSE,NA,FRNT,1,NA,BRONX,NY,10457,-73.90082133,40.85596724
71365-2016-ENFO,9363790,SEVEN & ONE DELI GROCERY FULTON STREET CORP,2016-10-29T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1521,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.94045739,40.67990571
62099-2016-ENFO,9347558,YANKEE DELI INC.,2016-09-15T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,647,E 11TH ST,NA,NA,NA,NA,NEW YORK,NY,10009,-73.97832727,40.72699454
80375-2016-ENFO,3058605,9 ST QUICK STOP INC.,2016-12-23T00:00:00Z,Pass,Gov'T Agency Retail - 824,Brooklyn,335,7TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.98176047,40.66665692
74655-2017-ENFO,9405126,EVERGREEN CLEANERS 144 ST INC.,2017-12-11T00:00:00Z,No Violation Issued,Laundry - 064,Manhattan,2707,FREDERICK DOUGLASS BLVD,NA,NA,NA,NA,NEW YORK,NY,10030,-73.94252335,40.82202977
42309-2017-ENFO,5411741,"BRIGHTON BAZAAR, INC.",2017-06-20T00:00:00Z,Violation Issued,Supermarket - 819,Brooklyn,1007,BRIGHTON BEACH AVE,NA,NA,NA,NA,BROOKLYN,NY,11235,-73.9594151,40.57804934
48301-2016-ENFO,9345612,815 BROADWAY NYC LLC,2016-07-20T00:00:00Z,No Violation Issued,Sidewalk Cafe - 013,Manhattan,815,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10003,-73.99117425,40.73298256
74418-2016-ENFO,9354383,AWOKE VINTAGE,2016-11-19T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,688,MANHATTAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.95152187,40.72507877
33447-2017-ENFO,9368374,MEGA LIQUIDATORS INC,2017-05-12T00:00:00Z,Warning,Secondhand Dealer [General] - 006,Bronx,4001,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10466,-73.86003062,40.88862254
8001-2018-ENFO,9408937,EXPERT SALON SERVICES CORP,2018-02-01T00:00:00Z,Out of Business,Salons And Barbershop - 841,Brooklyn,289,NEPTUNE AVE,NA,NA,NA,NA,BROOKLYN,NY,11235,-73.96403569,40.58109762
26680-2016-ENFO,9338416,"CORNER GOURMET II, INC.",2016-04-16T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,66,W BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10007,-74.00993435,40.71465023
18098-2015-CMPL,9322489,VICTOR LIQUOR INC,2016-03-08T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,1623,PITKIN AVE,NA,NA,NA,NA,BROOKLYN,NY,11212,-73.9133516,40.66930189
27091-2018-ENFO,9421641,SAINT MARKS BARBER SHOP INC,2018-05-17T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,16,SAINT MARKS PL,NA,NA,NA,NA,NEW YORK,NY,10003,-73.98893057,40.72912598
70164-2016-ENFO,9369267,AKSHAR 19 INC,2016-10-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,6116,QUEENS BLVD,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.90310667,40.74133284
19712-2017-ENFO,9385199,"MARTINEZ, NELSON",2017-03-23T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,370,COURT ST,NA,NA,NA,NA,BROOKLYN,NY,11231,-73.99628999,40.68157616
4061-2017-CMPL,9383037,LATRATTORIA PIZZA,2017-05-03T00:00:00Z,Warning,Restaurant - 818,Manhattan,844,2ND AVE,NA,NA,NA,NA,NEW YORK,NY,10017,-73.97086254,40.751649
55390-2016-ENFO,3059410,"SAMMY'S CLASSIC, INC.",2016-08-05T00:00:00Z,Pass,Wearing Apparel - 450,Bronx,14,W FORDHAM RD,NA,NA,NA,NA,BRONX,NY,10468,-73.90182708,40.86276947
78099-2016-ENFO,50075029,"AYUBOWAN NY GROCERY, INC.",2016-12-14T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,27,PARK PL,NA,FRNT,6,NA,NEW YORK,NY,10007,-74.00893133,40.71311599
41987-2016-ENFO,9332578,DOUBLE A SUPER DELI INC,2016-06-13T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Bronx,350,E 204TH ST,NA,NA,NA,NA,BRONX,NY,10467,-73.87770694,40.87204547
24361-2018-ENFO,9421114,SHANGRI-LA NEW YORK INC.,2018-05-07T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,1413,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10128,-73.95258061,40.78359446
72355-2016-ENFO,9355530,"GODIVA CHOCOLATIER, INC.",2016-11-07T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Manhattan,52,W 50TH ST,NA,NA,NA,NA,NEW YORK,NY,10112,-73.97917223,40.75935805
26133-2017-ENFO,50077064,RIDGEWOOD CAFE & DELI INC.,2017-04-18T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Queens,5428,MYRTLE AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.90990402,40.69968937
2251-2016-ENFO,50065698,"BARTOW FOOD MART, INC.",2016-01-09T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,1945,BARTOW AVE,NA,NA,NA,NA,BRONX,NY,10469,-73.83360761,40.86818341
76038-2016-ENFO,50073468,ZAK 89 DELI GROCERY CORP,2016-12-03T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,97,BELMONT AVE,NA,NA,NA,NA,BROOKLYN,NY,11212,-73.90652814,40.6690056
8398-2015-CMPL,9319170,UNNAMED MOBILE FOOD VENDOR  LICENSE # CA01374,2016-01-21T00:00:00Z,No Violation Issued,Mobile Food Vendor - 881,Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23187-2017-ENFO,50077112,NEWSSTATION INC.,2017-04-10T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,101,E 125TH ST,NA,NA,NA,NA,NEW YORK,NY,10035,-73.93866592,40.80490896
77857-2016-ENFO,9364907,"THE MONOCLE ORDER, INC",2016-12-10T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Brooklyn,5,DEVOE ST,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.95100389,40.71315806
55506-2016-ENFO,9346010,BOUBACAR DIALLO,2016-08-18T00:00:00Z,Out of Business,Grocery-Retail - 808,Manhattan,2061,7TH AVE,NA,NA,NA,NA,NEW YORK,NY,10027,-73.94920035,40.80775761
68903-2017-ENFO,9376781,HIGHBRIDGE PHARMACY/ LAUNDROMAT,2017-11-06T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Bronx,1230,OGDEN AVE,NA,NA,NA,NA,BRONX,NY,10452,-73.92624279,40.83840371
9027-2016-ENFO,5389458,NEW TOWER CLEANERS CORP,2016-02-10T00:00:00Z,Violation Issued,Laundry Jobber - 066,Manhattan,21,GREENWICH AVE,NA,NA,NA,NA,NEW YORK,NY,10014,-73.99993505,40.73459132
4841-UNIT,9327618,"GRAY LINE NEW YORK TOURS, INC.",2016-01-12T00:00:00Z,Pass,Sightseeing Bus - 078,Brooklyn,43,2ND AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.9921482,40.6740635
26088-2017-ENFO,9377837,GUANG XIU LAUNDROMAT INC.,2017-04-18T00:00:00Z,No Violation Issued,Laundry - 064,Queens,22402,BRADDOCK AVE,NA,NA,NA,NA,QUEENS VILLAGE,NY,11428,-73.73254586,40.72767957
34390-2017-ENFO,50078099,BIG APPLE FOOD MARKET CORP,2017-05-27T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,219,E BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10002,-73.98734946,40.71428765
37720-2018-ENFO,3080565,DANIELA'S CAFE II INC,2018-07-24T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,3901,NEW UTRECHT AVE,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.99447583,40.64544107
60176-2016-ENFO,5402053,"3 TIMES SQUARE BAKE, LLC",2016-09-10T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,3,TIMES SQ,NA,NA,NA,NA,NEW YORK,NY,10036,-73.98671341,40.75637563
55641-2016-ENFO,50072602,MSA 22 INCORPORATED,2016-08-22T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Queens,8611,LEFFERTS BLVD,NA,UNIT,4,NA,RICHMOND HILL,NY,11418,-73.83132371,40.70095695
42706-2016-ENFO,9339948,SEPHORA USA INC,2016-06-22T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,711,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10022,-73.96887657,40.76126058
57282-2017-ENFO,3070967,ELITE FASHION USA INC.,2017-09-14T00:00:00Z,Pass,Wearing Apparel - 450,Brooklyn,679,BEDFORD AVE,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.95754066,40.70091626
2069403-DCA,9424851,MYRTLE AVE FAMILY MARKET INC,2018-05-18T00:00:00Z,Warning,Stoop Line Stand - 033,Brooklyn,1470,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11237,-73.91571837,40.69907346
64184-2016-ENFO,9347717,COLOR NAIL SPA INC,2016-09-21T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,238,W 14TH ST,NA,NA,NA,NA,NEW YORK,NY,10011,-74.0008841,40.73905154
72574-2017-ENFO,70044355,PRESIDENT CONVENIENCE CORP,2017-12-23T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1188,PRESIDENT ST,NA,NA,NA,NA,BROOKLYN,NY,11225,-73.95131095,40.66810005
76304-2016-ENFO,3058526,H & A JEWELRY BUYERS INC,2016-12-01T00:00:00Z,Pass,Secondhand Dealer [General] - 006,Brooklyn,526,5TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.98859132,40.6664437
67089-2016-ENFO,5390654,JN BD USA INC.,2016-10-11T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,1450,SAINT PETERS AVE,NA,NA,NA,NA,BRONX,NY,10461,-73.84566396,40.83927645
5487-UNIT,10012528,VALAMATOV JAFAR,2017-11-01T00:00:00Z,Pass,Pedicab Business - 130,Brooklyn,2077,E 12TH ST,NA,APT,4B,NA,BROOKLYN,NY,11229,-73.96022692,40.59911872
16299-2016-CMPL,5397364,LOS FERNANDEZ LLC,2016-11-02T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Brooklyn,5013,5TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.01045008,40.64496863
64280-2016-ENFO,50073130,639 USA DELI & GROCERY CORP.,2016-10-01T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Manhattan,639,MALCOLM X BLVD,NA,NA,NA,NA,NEW YORK,NY,10037,-73.93772135,40.81842072
41654-2018-ENFO,9417285,"GOLDEN SPORTS, INC.",2018-08-10T00:00:00Z,Out of Business,Wearing Apparel - 450,Bronx,535,E 138TH ST,NA,NA,NA,NA,BRONX,NY,10454,-73.91809574,40.80708098
10352-2018-ENFO,3071694,HANA  NATURAL INC.,2018-02-14T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,24,WYCKOFF AVE,NA,NA,NA,NA,BROOKLYN,NY,11237,-73.92254404,40.70636561
51862-2017-ENFO,9388585,KEI MAN WONG,2017-08-11T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,MANHATTAN,NA,10 AVENUE,WEST   54 STREET,NA,NA,S/E/C,NEW YORK,NY,10019,-73.98996395,40.7671875
15456-2017-CMPL,9388815,APPLE INC.,2017-10-16T00:00:00Z,No Violation Issued,Air Condtioning Law - 899,Manhattan,1981,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10023,-73.98220383,40.77480047
15230-2018-ENFO,3073229,EL CLASSICO CANDY CORP,2018-03-13T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,969,MANHATTAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.95460168,40.73221639
14983-2017-CMPL,9403067,JAR 259 FOOD CORP,2017-10-20T00:00:00Z,No Violation Issued,Supermarket - 819,Queens,25901,UNION TPKE,NA,NA,NA,NA,GLEN OAKS,NY,11004,-73.7127286,40.74662563
47616-2017-ENFO,9397346,THREADING E-Z INC.,2017-07-18T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,4510,GREENPOINT AVE,NA,NA,NA,NA,SUNNYSIDE,NY,11104,-73.91969513,40.74190554
