X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,SCATTERED_SITE_IND,PD_STATUS_TYPE_CODE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-77.936958,34.223108,2111,NC001,Housing Authority of the City of Wilmington,NC001000015,HOPE VI Phase II - Covil,Y,M,102,102,71,62,9,1003,87.32,61,98.39,6,31.15,2.3,141,290,802,16259,7034,12,28,12,22,26,32.79,1.64,44.26,21.2,88.52,68.85,9.84,45.9,93.44,55.74,20.93,50,14.18,6.56,49.18,14.75,29.51,0,96.72,96.72,0,0,0,29,61,100,168,14.75,57.38,27.87,22.95,72.78,39.72,47.43,37,New Hanover,129,11100,2,2043,N,N,New Hanover,129,94044,Wilmington,74440,Wilmington city,C1,,9200,"Wilmington, NC MSA",48900,"Wilmington, NC Metropolitan Statistical Area",99999,,1,0,3707,3144,Y,,1048 Thomas C Jervay Loop Unit 101,,Wilmington,NC,28401,5855,,28401,26,4,28401585526,H,101,Unit,,2,,,,,80% Overall probable correctness,34.223108,-77.936958,S,,R,U,** Street-Level Rooftop **,37129,3774440,37129011100,3.7129E+11,746,63,12.77000046,7.80000019,95.08000183,9954,2022/01/06 20:00:29+00,596591,509965,9103417700,9103417760,vhamilton@wha.net,9103417700,9103417760,vhamilton@wha.net
-78.628963,35.772372,2127,NC002,Housing Authority of the City of Raleigh,NC002000039,CHAVIS HEIGHTS TOWNHOMES,N,M,86,86,86,85,1,1435,98.839996,85,100,6,9.41,1.7,142,496,610,23802,14248,2.35,16.47,21.18,9.41,50.59,48.24,0,50.59,24.93,85.88,52.94,0,43.53,81.18,42.35,30.51,61.54,23.94,1.18,49.41,18.82,30.59,1.18,100,97.65,0,0,2.35,30,91,100,171,47.06,52.94,0,3.53,79.61,34.41,37.44,37,Wake,183,50800,1,1009,N,Y,Wake,183,92612,Raleigh,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,2304,S,,701 Bright Creek Way,,Raleigh,NC,27601,2418,,27601,99,1,27601241899,H,,,,3,,,A,,70% Overall probable correctness,35.772372,-78.628963,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183050800,3.71831E+11,575,49,19.01000023,12.68000031,98.81999969,20520,2022/01/06 20:00:29+00,622090,579807,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
-79.977151,35.971133,2128,NC006,Housing Authority of the City of High Point,NC006000006,J.C. MORGAN COURTS,N,M,96,94,94,93,1,1146,98.940002,92,98.92,5,10.87,2.9,270,304,729,13957,4756,26.74,19.77,20.93,9.3,23.26,40.22,1.09,52.17,20.93,91.3,73.91,11.96,50,77.17,50,18.67,47.06,9.63,5.43,55.43,20.65,18.48,0,94.57,79.35,0,11.96,3.26,110,109,0,0,13.04,21.74,65.22,23.91,89.09,36.06,68.04,37,Guilford,81,13800,1,1013,N,N,Guilford,81,91484,High Point,31400,High Point city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,Y,,503 Anaheim St,,High Point,NC,27260,3757,,27260,99,3,27260375799,H,,,,1,,,A,,90% Overall probable correctness,35.971133,-79.977151,S,,R,U,** Street-Level Rooftop **,37081,3731400,37081013800,3.7081E+11,680,130,6.67000008,6.30000019,97.83000183,9942,2022/01/06 20:00:29+00,813350,758668,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-79.97985,35.951748,2129,NC006,Housing Authority of the City of High Point,NC006000022,RHF Scattered Sites,Y,M,14,14,14,13,1,1146,92.860001,13,100,5,7.69,3.2,41,566,729,23687,7511,7.69,0,15.38,7.69,69.23,69.23,0,30.77,35.52,69.23,30.77,23.08,46.15,69.23,46.15,16.67,0,4.88,0,69.23,23.08,7.69,0,92.31,76.92,0,0,15.38,0,88,100,140,0,7.69,92.31,30.77,78.17,34.73,66.97,37,Guilford,81,14200,1,1009,N,N,Guilford,81,91484,High Point,31400,High Point city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,S,,2113 Wingate Pl Apt,,High Point,NC,27260,6290,,27260,13,2,27260629013,S,,Apt,,2,,N,,,80% Overall probable correctness,35.951748,-79.97985,9,S,4,U,**  Centroid Lat/Long   **,37081,3731400,37081014200,3.7081E+11,680,22,2.44000006,4.88000011,100,25666,2022/01/06 20:00:29+00,113691,114205,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-80.250808,36.112411,2130,NC012,Housing Authority of the City of Winston-Salem,NC012000021,TOWN VIEW APARTMENTS,N,M,50,49,49,48,1,1433,97.959999,48,100,6,14.58,2.3,109,338,559,16108,7094,0,40,11.11,17.78,31.11,45.83,0,47.92,23.4,89.58,62.5,2.08,58.33,93.75,58.33,29.27,85.71,22.02,4.17,56.25,25,14.58,0,100,97.92,0,0,2.08,42,126,97.92,133,2.08,68.75,29.17,29.17,99,55.87,40.72,37,Forsyth,67,301,1,1008,N,N,Forsyth,67,94068,Winston,75000,Winston-Salem city,C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",49180,"Winston-Salem, NC Metropolitan Statistical Area",99999,,1,0,3706,3180,S,,600 W 14th St,,Winston Salem,NC,27105,5804,,27105,0,8,27105580400,S,,,,1,,,A,,90% Overall probable correctness,36.112411,-80.250808,S,,R,U,** Street-Level Rooftop **,37067,3775000,37067000301,3.7067E+11,523,51,7.34000015,15.60000038,97.91999817,13279,2022/01/06 20:00:29+00,321840,288586,3369176119,3369176119,kcheshire@haws.org,3369176119,,kcheshire@haws.org
-78.983611,34.641651,2131,NC014,Housing Authority of the City of Lumberton,NC014000002,TURNER TERRACE,N,M,224,224,224,184,8,729,82.139999,182,98.91,7,20.33,2.9,536,204,876,9447,3208,42.86,21.71,14.86,9.71,10.86,21.98,2.75,71.43,21.21,94.51,80.77,1.1,79.12,91.76,74.73,14.63,100,12.5,12.64,69.23,8.24,9.89,0.55,90.11,66.48,21.43,0,2.2,19,58,31.87,152,5.49,41.21,53.3,15.93,73.15,41.44,45.31,37,Robeson,155,961302,2,2020,N,N,Robeson,155,91940,Lumberton,39700,Lumberton city (part),C1,,9999,,31300,"Lumberton, NC Micropolitan Statistical Area",99999,,0,1,3709,1752,Y,,3650 Meadow View Rd Apt 1,,Lumberton,NC,28358,1913,,28358,1,9,28358191301,H,1,Apt,,2,,,,,80% Overall probable correctness,34.641651,-78.983611,S,,R,U,** Street-Level Rooftop **,37155,3739700,37155961302,3.7156E+11,796,310,3.73000002,8.77000046,98.34999847,7785,2022/01/06 20:00:29+00,1933379,1738180,9106718200,9108024526,execdir@hacl014.com,9108024486,9108024526,execdir@hacl014.com
-79.701881,34.879833,2148,NC053,Hamlet Housing Authority,NC053000001,HUBBARD/NELSON/LILE HOMES,Y,M,230,230,230,190,16,230,82.610001,190,100,5,3.16,2.2,422,274,651,12843,5782,25.53,22.34,23.4,13.3,15.43,38.42,0,60,28.26,87.89,65.79,2.11,43.16,82.11,44.74,16.9,79.17,16.11,11.05,51.05,13.16,24.74,0.53,93.16,90.53,1.58,0,1.05,19,81,0,0,37.37,28.42,34.21,14.21,56.07,31.04,54.36,37,Richmond,153,971100,2,2015,N,N,Richmond,153,91988,Marks Creek,29160,Hamlet city (part),C1,,9999,,40460,"Rockingham, NC Micropolitan Statistical Area",99999,,0,1,3709,1236,S,,144 Thomas St,,Hamlet,NC,28345,3648,,28345,44,9,28345364844,S,,,,1,,,A,,90% Overall probable correctness,34.879833,-79.701881,S,,R,U,** Street-Level Rooftop **,37153,3729160,37153971100,3.7154E+11,602,197,11.85000038,6.86999989,97.88999939,10276,2022/01/06 20:00:29+00,1483352,1402365,9105823279,9105823283,sherip@charlotte.twcbc.com,9105823279,9105823283,sherip@charlotte.twcbc.com
-80.06496,35.886183,2149,NC071,Thomasville Housing Authority,NC071000001,LIBERTY ARMS,N,M,125,124,124,120,4,259,96.769997,118,98.34,9,8.47,1.5,174,270,385,11337,7689,3.74,38.32,29.91,20.56,7.48,6.78,0,83.9,19.23,96.61,66.95,0.85,20.34,83.05,20.34,47.83,40.28,31.03,4.24,21.19,13.56,61.02,2.54,55.93,52.54,0,0,3.39,13,86,45.76,37,61.02,26.27,12.71,16.95,37.82,19.22,67.06,37,Davidson,57,61000,1,1026,N,N,Davidson,57,93232,Thomasville,67420,Thomasville city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",49180,"Winston-Salem, NC Metropolitan Statistical Area",99999,,1,0,3713,2862,Y,,1010 Liberty Arms Ct,,Thomasville,NC,27360,4394,,27360,99,4,27360439499,H,,,,2,,N,A,,80% Overall probable correctness,35.886183,-80.06496,S,,R,U,** Street-Level Rooftop **,37057,3767420,37057061000,3.70571E+11,344,46,41.95000076,14.36999989,100,10452,2022/01/06 20:00:29+00,554332,503518,3364756137,3364751671,lhunter@northstate.net,3364756137,3364751671,lhunter@ThomasvilleHA.org
-78.657716,34.48347,2150,NC176,Bladen Housing Authority,NC176000001,OAKDALE HOMES,N,M,52,52,52,49,3,78,94.230003,49,100,5,14.29,2.4,116,284,610,13455,5684,10.87,36.96,17.39,10.87,23.91,34.69,2.04,57.14,29.9,89.8,69.39,2.04,48.98,83.67,46.94,19.57,66.67,14.66,12.24,61.22,20.41,6.12,0,97.96,95.92,2.04,0,0,11,64,100,158,14.29,44.9,40.82,28.57,64.11,21.8,62.32,37,Bladen,17,950600,6,6058,N,Y,Bladen,17,90392,Brown Marsh,12780,Clarkton town,C1,,9999,,99999,,99999,,0,0,3707,600,D,,10898 S College St,,Clarkton,NC,28433,8504,,28433,99,5,28433850499,H,1SUD,,,2,,,N,,80% Overall probable correctness,34.48347,-78.657716,S,,R,R,** Street-Level Rooftop **,37017,3712780,37017950600,3.7018E+11,554,57,3.45000005,12.93000031,95.91999817,9636,2022/01/06 20:00:29+00,358583,339249,9108634919,9108633000,scraig@bladenhousing.org,9108634919,9108633000,scraig@bladenhousing.org
-78.861189,35.042653,2188,NC009,Fayetteville Metropolitan Housing Authority,NC009000003,MELVIN PLACE - POINT PLACE,N,M,210,210,210,184,12,801,87.620003,184,100,3,16.3,2.2,403,214,642,9559,4364,15.13,29.41,28.57,8.4,18.49,21.2,0.54,42.93,16.05,92.39,77.72,3.26,49.46,85.33,49.46,21.82,63.16,12.9,15.22,57.61,16.85,10.33,0.54,95.11,89.13,0.54,0.54,4.89,6,63,46.2,151,25.54,20.65,53.8,35.87,70.69,43.32,55.81,37,Cumberland,51,200,2,2022,N,Y,Cumberland,51,90832,Cross Creek,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,S,,334 Point Pl,,Fayetteville,NC,28301,5929,,28301,99,3,28301592999,H,,,,1,,,A,,90% Overall probable correctness,35.042653,-78.861189,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051000200,3.7051E+11,604,182,5.21000004,9.93000031,96.73999786,7359,2022/01/06 20:00:29+00,1417499,1383537,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-80.250806,36.100567,2189,NC012,Housing Authority of the City of Winston-Salem,NC012000009,CRYSTAL TOWERS,N,M,207,206,201,196,5,1433,97.510002,195,99.49,6,10.26,1,203,222,559,9112,8752,2.91,64.53,23.84,8.14,0.58,1.54,0,86.67,13.24,100,91.28,0,0,30.26,0,93.33,84,87.68,0.51,21.03,40,38.46,0,82.05,78.46,0.51,0,3.08,24,68,0,0,100,0,0,0,59.56,43.1,14.73,37,Forsyth,67,200,1,1048,N,Y,Forsyth,67,94068,Winston,75000,Winston-Salem city,C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",49180,"Winston-Salem, NC Metropolitan Statistical Area",99999,,1,0,3706,3180,S,,625 W 6th St,,Winston Salem,NC,27101,1350,,27101,99,2,27101135099,H,,,,3,D,,A,,70% Overall probable correctness,36.100567,-80.250806,S,,R,U,** Street-Level Rooftop **,37067,3775000,37067000200,3.7067E+11,523,0,36.95000076,56.65000153,100,9528,2022/01/06 20:00:29+00,1314142,1248459,3369176119,3369176119,kcheshire@haws.org,3369176119,,kcheshire@haws.org
-77.965794,35.38421,2207,NC015,Housing Authority of the City of Goldsboro,NC015000100,FAIRVIEW APARTMENTS,N,M,249,249,249,246,3,1190,98.800003,246,100,1,8.13,2.2,544,265,679,11879,5372,26.83,33.33,14.23,13.41,12.2,26.02,2.44,71.54,23.52,91.06,70.73,1.63,43.09,71.95,41.87,26.32,72,20.96,9.76,41.06,19.11,30.08,0.41,92.28,89.43,0,0,2.85,23,94,0,0,28.86,33.33,37.8,24.8,71.65,44.61,57.17,37,Wayne,191,1900,2,2004,N,N,Wayne,191,91260,Goldsboro,26880,Goldsboro city (part),C1,,9999,,24140,"Goldsboro, NC Metropolitan Statistical Area",99999,,1,0,3701,1158,S,,1717A Maple St,,Goldsboro,NC,27530,3152,,27530,17,4,27530315217,S,,,,5,D,N,A,,50% Overall probable correctness,35.38421,-77.965794,9,H,4,U,**  Centroid Lat/Long   **,37191,3726880,37191001900,3.7191E+11,643,254,14.71000004,10.65999985,96.75,9684,2022/01/06 20:00:29+00,2004381,1921668,9197355650,9197314402,agoodson@hacg.org,9197354226,9197314402,agoodson@hacg.org
-77.398107,35.615004,2208,NC022,Housing Authority of the City of Greenville,NC022000011,MOYEWOOD I,N,M,228,228,228,224,4,714,98.239998,222,99.11,6,9.01,2.9,639,279,741,11845,4115,6.91,39.36,21.28,14.36,18.09,22.07,0.9,61.71,19.52,95.5,77.03,0.45,54.5,90.09,51.35,34.88,66,21.75,0.45,59.91,17.12,22.52,1.35,97.75,95.05,0,0,2.7,34,135,0,0,13.51,26.13,60.36,27.48,87.5,40.42,40.3,37,Pitt,147,701,1,1008,N,N,Pitt,147,91328,Greenville,28080,Greenville city (part),C1,,3150,"Greenville, NC MSA",24780,"Greenville, NC Metropolitan Statistical Area",99999,,1,0,3701,1194,Y,,506 W Roundtree Dr,,Greenville,NC,27834,1661,,27834,99,4,27834166199,H,,,,1,,,A,,90% Overall probable correctness,35.615004,-77.398107,S,,R,U,** Street-Level Rooftop **,37147,3728080,37147000701,3.7147E+11,690,334,8.76000023,16.28000069,99.55000305,9768,2022/01/06 20:00:29+00,1992125,1862415,2523294004,2523294026,williamswa@ghanc.net,2523294004,2523294026,williamswa@ghanc.net
-76.224579,36.287044,2209,NC026,Elizabeth City Housing Authority,NC026000002,DEBRY COURTS,N,M,140,140,140,132,7,330,94.279999,131,99.25,6,3.05,2.5,327,318,557,15220,6097,17.65,22.69,17.65,15.13,26.89,33.59,2.29,54.96,23.59,86.26,67.18,2.29,49.62,86.26,48.09,22.55,51.72,13.76,2.29,58.02,17.56,22.14,1.53,92.37,92.37,0,0,0,35,154,0,0,16.03,32.06,51.91,26.72,89.74,55.02,34.17,37,Pasquotank,139,960300,2,2025,N,N,Pasquotank,139,90996,Elizabeth City,20580,Elizabeth City city (part),C1,,9999,,21020,"Elizabeth City, NC Micropolitan Statistical Area",99999,,0,1,3703,888,S,,302 Debry St Apt,,Elizabeth City,NC,27909,5802,,27909,2,6,27909580202,S,,Apt,,2,,N,,,80% Overall probable correctness,36.287044,-76.224579,9,S,4,U,**  Centroid Lat/Long   **,37139,3720580,37139960300,3.714E+11,532,146,10.39999962,9.17000008,96.18000031,10729,2022/01/06 20:00:29+00,882142,836999,2523355411,2523351639,echousing@hotmail.com,2523355411,2523351639,echousing@hotmail.com
-79.780874,35.397378,2210,NC029,Star Housing Authority,NC029000001,PROJECT  UNNAMED,Y,M,26,26,26,24,2,26,92.309998,24,100,3,12.5,2.5,60,314,565,23315,9326,0,21.74,26.09,4.35,47.83,62.5,0,33.33,41.93,62.5,37.5,8.33,50,70.83,54.17,25,50,15,8.33,54.17,4.17,33.33,0,58.33,58.33,0,0,0,0,63,50,40,16.67,41.67,41.67,20.83,35.75,17.72,72.45,37,Montgomery,123,960100,5,5058,N,N,Montgomery,123,93100,Star,64580,Star town,C1,,9999,,99999,,99999,,0,0,3708,2748,S,,153 Second St,,Star,NC,27356,7926,,27356,53,5,27356792653,S,,,,1,,,A,,90% Overall probable correctness,35.397378,-79.780874,9,S,4,U,**  Centroid Lat/Long   **,37123,3764580,37123960100,3.7124E+11,495,28,13.32999992,8.32999992,87.5,16980,2022/01/06 20:00:29+00,162699,154330,9105760611,9105760038,tmshousing@embarqmail.com,9105760611,9105760038,jpochis@hotmail.com
-77.050504,35.859045,2211,NC077,Williamston Housing Authority,NC077000001,RIVERDALE/WARREN COURT,N,M,150,150,150,150,0,150,100,150,100,5,23.33,2.4,363,252,586,11339,4686,29.08,23.4,18.44,12.06,17.02,38.67,0,54.67,22.97,88,69.33,1.33,63.33,86,63.33,16.54,70.59,12.4,18,52,18.67,11.33,0,99.33,99.33,0,0,0,8,89,0,0,20,41.33,38.67,15.33,57.04,20.93,67.31,37,Martin,117,970300,1,1015,N,N,Martin,117,94040,Williamston,74220,Williamston town,C1,,9999,,99999,,99999,,0,0,3701,3138,S,,508 E Church St,,Williamston,NC,27892,2553,,27892,8,9,27892255308,S,,,,1,,,A,,90% Overall probable correctness,35.859045,-77.050504,S,,R,U,** Street-Level Rooftop **,37117,3774220,37117970300,3.7118E+11,597,178,5.78999996,8.53999996,98.66999817,9611,2022/01/06 20:00:29+00,1054288,995560,2527927571,2527923965,exd@suddenlinkmail.com,2527927571,2527923965,exd@williamstonhousingauthority.org
-77.649457,36.508917,2212,NC118,Roanoke-Chowan Regional Housing Authority,NC118000002,GASTON PROJECT,N,M,50,50,50,48,2,378,96,48,100,4,2.08,3.1,150,244,654,10310,3299,31.82,34.09,6.82,13.64,13.64,27.08,0,64.58,22.86,89.58,72.92,4.17,68.75,100,72.92,16.28,100,10.67,6.25,75,8.33,10.42,0,95.83,95.83,0,0,0,71,109,0,0,12.5,18.75,68.75,18.75,68.12,23.75,63.7,37,Northampton,131,920401,2,2015,N,N,Northampton,131,91212,Gaston,99999,Remainder of Gaston township,99,,9999,,40260,"Roanoke Rapids, NC Micropolitan Statistical Area",99999,,0,1,3701,,S,,401 Broughton St,,Gaston,NC,27832,9635,,27832,1,4,27832963501,S,,,,1,,,A,,90% Overall probable correctness,36.508917,-77.649457,S,,R,U,** Street-Level Rooftop **,37131,3799999,37131920401,3.71319E+11,608,87,3.32999992,7.32999992,100,9214,2022/01/06 20:00:29+00,376855,364828,2525371051,2525376256,tlindsey@rcrha.org,2525371051,2525376256,tlindsey@rcrha.org
-79.180888,35.473447,2689,NC035,Sanford Housing Authority,NC035000003,GARDEN ST/GILMORE T./HARRIS CT/CRESTVIEW,Y,M,26,26,26,18,8,266,69.230003,17,94.45,4,0,1.4,24,284,795,14784,10472,5.88,58.82,11.76,5.88,17.65,17.65,0,82.35,24.22,88.24,70.59,0,17.65,82.35,17.65,54.55,66.67,41.67,0,35.29,29.41,35.29,5.88,88.24,70.59,0,0,17.65,0,118,100,38,70.59,29.41,0,5.88,88.76,35.9,59.93,37,Lee,105,30300,1,1022,N,N,Lee,105,93548,"Township 6, West Sanford",59280,Sanford city (part),C1,,9999,,41820,"Sanford, NC Micropolitan Statistical Area",99999,,0,1,3708,2520,S,,406 Dudley Ave,,Sanford,NC,27330,4759,,27330,6,4,27330475906,S,,,,3,,N,A,,70% Overall probable correctness,35.473447,-79.180888,S,,R,U,** Street-Level Rooftop **,37105,3759280,37105030300,3.7105E+11,697,6,25,25,94.12000275,9768,2022/01/06 20:00:29+00,171739,183888,9197767655,9197767657,,9197767655,9197767657,sjudd@sha-nc.org
-83.835083,35.198823,2690,NC051,Andrews Housing Authority,NC051000001,VALLEY RIVER APARTMENTS,N,M,50,50,50,48,2,50,96,48,100,6,6.25,2.3,111,375,446,22068,9543,6.25,18.75,22.92,12.5,39.58,45.83,0,52.08,41.29,66.67,35.42,2.08,33.33,66.67,25,16.67,33.33,12.61,0,39.58,22.92,37.5,4.17,10.42,10.42,0,0,0,8,81,100,100,29.17,33.33,37.5,20.83,9.82,21.01,63.76,37,Cherokee,39,930100,3,3039,,,Cherokee,39,93852,Valleytown,1380,Andrews town,C1,,9999,,99999,,99999,,0,0,3711,48,,,,,Andrews,NC,28901,8106,,28901,,,,S,,,H,,,,,H,House # not found on this street,35.198823,-83.835083,9,S,4,R,**  Centroid Lat/Long   **,37039,3701380,37039930100,3.70399E+11,197,38,16.21999931,7.21000004,89.58000183,17572,2022/01/06 20:00:29+00,256694,113576,8283215257,8283212419,aha28901@cabletvonline.net,8283215257,8283212419,aha28901@cabletvonline.net
-79.395315,36.07307,2691,NC059,The Graham Housing Authority,NC059000001,PROJECT UNNAMED,Y,M,170,170,170,162,8,170,95.290001,162,100,6,8.64,2.9,469,273,625,11983,4139,20.13,26.85,20.81,15.44,16.78,33.33,0.62,58.02,17.81,95.68,78.4,3.09,65.43,88.89,66.67,12.31,37.5,7.25,3.09,69.14,8.02,19.75,1.85,83.95,75.93,1.23,0.62,6.17,18,67,88.27,103,21.6,37.04,41.36,3.7,44.24,31.4,57.77,37,Alamance,1,21000,1,1021,N,N,Alamance,1,93520,"Township 6, Graham",27280,Graham city (part),C1,,9999,,15500,"Burlington, NC Metropolitan Statistical Area",99999,,1,0,3713,1170,S,,311 Albright Ave Apt,,Graham,NC,27253,2435,,27253,11,5,27253243511,S,,Apt,,0,,,,,100% Overall probable correctness,36.07307,-79.395315,9,S,4,U,**  Centroid Lat/Long   **,37001,3727280,37001021000,3.7001E+11,570,266,6.82000017,4.69000006,99.37999725,9804,2022/01/06 20:00:29+00,1215780,1142822,3362297041,3362270561,tlloyd@grahamhousing.com,3362297041,3362260561,tlloyd@grahamhousing.com
-81.164316,36.157363,2692,NC069,North Wilkesboro Housing Authority,NC069000001,Skyview Village and Valley Glade,Y,M,201,201,201,197,1,201,98.010002,197,100,5,21.32,2.5,496,306,551,15653,6217,11.73,30.73,20.67,8.94,27.93,34.01,0.51,56.35,27.99,79.19,62.94,19.8,34.01,74.62,45.18,34.81,46.15,17.14,15.23,46.7,18.27,19.8,2.03,45.69,23.86,0,0,21.83,7,69,43.65,101,29.44,32.49,38.07,10.66,22.56,28.54,61.03,37,Wilkes,193,960700,3,3007,N,N,Wilkes,193,92332,North Wilkesboro,47880,North Wilkesboro town (part),C1,,9999,,35900,"North Wilkesboro, NC Micropolitan Statistical Area",99999,,0,1,3705,2082,S,,401 Hickory St,,N Wilkesboro,NC,28659,3525,,28659,1,4,28659352501,S,,,,1,,,A,,90% Overall probable correctness,36.157363,-81.164316,S,,R,U,** Street-Level Rooftop **,37193,3747880,37193960700,3.7194E+11,521,216,8.67000008,13.51000023,94.41999817,10380,2022/01/06 20:00:29+00,1302284,1236909,3366673203,3368385138,mary@nwhousingauthority.com,3366673203,3368385138,mary@nwhousingauthority.com
-78.597947,36.320581,2693,NC073,Oxford Housing Authority,NC073000001,BROUGHTON/MAPLE/PINEWOOD,N,M,202,198,198,188,10,277,94.949997,188,100,4,22.34,2.4,443,308,573,14223,6036,8.54,28.66,21.95,14.63,26.22,31.38,1.6,54.26,20.74,87.77,70.74,5.32,48.4,81.91,50,29.08,53.19,17.61,11.17,45.74,18.62,24.47,0,90.43,87.23,0.53,0.53,2.13,36,64,87.77,41,34.57,25,40.43,10.64,62.12,28.99,64.49,37,Granville,77,970300,1,1015,N,N,Granville,77,92424,Oxford,49800,Oxford city (part),C1,,9999,,20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,2130,S,,101 Crescent Dr Apt,,Oxford,NC,27565,2671,,27565,1,8,27565267101,S,,Apt,,0,,,,,100% Overall probable correctness,36.320581,-78.597947,9,S,4,U,**  Centroid Lat/Long   **,37077,3749800,37077970300,3.7078E+11,552,202,11.28999996,11.96000004,98.94000244,10902,2022/01/06 20:00:29+00,1293052,1213041,9196936936,9196933216,oxfordpha@nc.rr.com,9196936936,9196933216,xavierlw@aol.com
-77.16977,36.122974,2694,NC087,Mid-East Regional Housing Authority,NC087000003,Lewiston Woodville Homes,N,M,4,4,4,3,1,197,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,37,Bertie,15,960300,3,3011,N,N,Bertie,15,94104,Woodville,38030,Lewiston Woodville town (part),C1,,9999,,99999,,99999,,0,0,3701,,Y,,103 Robert Ct,,Lewiston Woodville,NC,27849,9595,,27849,3,9,27849959503,S,,,,2,,,,,80% Overall probable correctness,36.122974,-77.16977,S,,R,R,** Street-Level Rooftop **,37015,3738030,37015960300,3.7016E+11,-4,-4,-4,-4,-4,-4,2022/01/06 20:00:29+00,-4,-4,2527529548,2527528535,Lynn@merha.org,2527529548,2527528535,Lynn@merha.org
